id,created_on,last_edit,job_posting_id,skill_id
11334,"2024-10-16 14:22:04.550295","2024-10-16 14:22:04.550304",2073,997
11335,"2024-10-16 14:22:04.551042","2024-10-16 14:22:04.551051",2073,114
11336,"2024-10-16 14:22:04.553667","2024-10-16 14:22:04.553676",2074,58
11337,"2024-10-16 14:22:04.554476","2024-10-16 14:22:04.554485",2074,23
11338,"2024-10-16 14:22:04.555285","2024-10-16 14:22:04.555294",2074,11
11339,"2024-10-16 14:22:04.556031","2024-10-16 14:22:04.556040",2074,850
11340,"2024-10-16 14:22:04.556820","2024-10-16 14:22:04.556829",2074,6
11341,"2024-10-16 14:22:04.557594","2024-10-16 14:22:04.557603",2074,10
11342,"2024-10-16 14:22:04.558428","2024-10-16 14:22:04.558437",2074,287
11343,"2024-10-16 14:22:04.559241","2024-10-16 14:22:04.559250",2074,858
11344,"2024-10-16 14:22:04.559999","2024-10-16 14:22:04.560008",2074,4
11345,"2024-10-16 14:22:04.560810","2024-10-16 14:22:04.560819",2074,123
11346,"2024-10-16 14:22:04.564152","2024-10-16 14:22:04.564161",2075,25
11347,"2024-10-16 14:22:04.564886","2024-10-16 14:22:04.564895",2075,420
11348,"2024-10-16 14:22:04.567449","2024-10-16 14:22:04.567457",2076,25
11349,"2024-10-16 14:22:04.568190","2024-10-16 14:22:04.568199",2076,420
11350,"2024-10-16 14:22:04.569018","2024-10-16 14:22:04.569027",2076,287
11351,"2024-10-16 14:22:04.569786","2024-10-16 14:22:04.569795",2076,9
11352,"2024-10-16 14:22:04.570589","2024-10-16 14:22:04.570598",2076,23
11353,"2024-10-16 14:22:04.571405","2024-10-16 14:22:04.571414",2076,504
11354,"2024-10-16 14:22:04.574608","2024-10-16 14:22:04.574616",2077,672
11355,"2024-10-16 14:22:04.575336","2024-10-16 14:22:04.575344",2077,198
11356,"2024-10-16 14:22:04.576080","2024-10-16 14:22:04.576089",2077,136
11357,"2024-10-16 14:22:04.579260","2024-10-16 14:22:04.579269",2078,114
11358,"2024-10-16 14:22:04.580578","2024-10-16 14:22:04.580587",2078,130
11359,"2024-10-16 14:22:04.581378","2024-10-16 14:22:04.581387",2078,6
11360,"2024-10-16 14:22:04.582195","2024-10-16 14:22:04.582203",2078,1137
11361,"2024-10-16 14:22:04.582954","2024-10-16 14:22:04.582962",2078,9
11362,"2024-10-16 14:22:04.583744","2024-10-16 14:22:04.583753",2078,19
11363,"2024-10-16 14:22:04.584478","2024-10-16 14:22:04.584487",2078,230
11364,"2024-10-16 14:22:04.585288","2024-10-16 14:22:04.585297",2078,940
11365,"2024-10-16 14:22:04.587945","2024-10-16 14:22:04.587954",2079,893
11366,"2024-10-16 14:22:04.588781","2024-10-16 14:22:04.588790",2079,1
11367,"2024-10-16 14:22:04.589566","2024-10-16 14:22:04.589575",2079,58
11368,"2024-10-16 14:22:04.590370","2024-10-16 14:22:04.590379",2079,23
11369,"2024-10-16 14:22:04.592936","2024-10-16 14:22:04.592945",2080,160
11370,"2024-10-16 14:22:04.593664","2024-10-16 14:22:04.593673",2080,158
11371,"2024-10-16 14:22:04.594477","2024-10-16 14:22:04.594485",2080,1091
11372,"2024-10-16 14:22:04.595291","2024-10-16 14:22:04.595300",2080,1
11373,"2024-10-16 14:22:04.596047","2024-10-16 14:22:04.596055",2080,27
11374,"2024-10-16 14:22:04.596857","2024-10-16 14:22:04.596866",2080,123
11375,"2024-10-16 14:22:04.599427","2024-10-16 14:22:04.599436",2081,25
11376,"2024-10-16 14:22:04.600243","2024-10-16 14:22:04.600252",2081,23
11377,"2024-10-16 14:22:04.604204","2024-10-16 14:22:04.604213",2082,14
11378,"2024-10-16 14:22:04.604975","2024-10-16 14:22:04.604984",2082,15
11379,"2024-10-16 14:22:04.605712","2024-10-16 14:22:04.605721",2082,140
11380,"2024-10-16 14:22:04.606431","2024-10-16 14:22:04.606439",2082,183
11381,"2024-10-16 14:22:04.607173","2024-10-16 14:22:04.607181",2082,16
11382,"2024-10-16 14:22:04.607915","2024-10-16 14:22:04.607924",2082,157
11383,"2024-10-16 14:22:04.611780","2024-10-16 14:22:04.611789",2083,1
11384,"2024-10-16 14:22:04.612602","2024-10-16 14:22:04.612611",2083,893
11385,"2024-10-16 14:22:04.615992","2024-10-16 14:22:04.616002",2084,267
11386,"2024-10-16 14:22:04.616766","2024-10-16 14:22:04.616775",2084,58
11387,"2024-10-16 14:22:04.617564","2024-10-16 14:22:04.617573",2084,23
11388,"2024-10-16 14:22:04.618343","2024-10-16 14:22:04.618352",2084,10
11389,"2024-10-16 14:22:04.619156","2024-10-16 14:22:04.619164",2084,300
11390,"2024-10-16 14:22:04.619966","2024-10-16 14:22:04.619974",2084,918
11391,"2024-10-16 14:22:04.620772","2024-10-16 14:22:04.620781",2084,877
11392,"2024-10-16 14:22:04.624072","2024-10-16 14:22:04.624081",2085,858
11393,"2024-10-16 14:22:04.624893","2024-10-16 14:22:04.624902",2085,300
11394,"2024-10-16 14:22:04.625703","2024-10-16 14:22:04.625712",2085,267
11395,"2024-10-16 14:22:04.626512","2024-10-16 14:22:04.626521",2085,894
11396,"2024-10-16 14:22:04.629107","2024-10-16 14:22:04.629116",2086,15
11397,"2024-10-16 14:22:04.629853","2024-10-16 14:22:04.629861",2086,17
11398,"2024-10-16 14:22:04.630608","2024-10-16 14:22:04.630616",2086,18
11399,"2024-10-16 14:22:04.631356","2024-10-16 14:22:04.631365",2086,14
11400,"2024-10-16 14:22:04.632103","2024-10-16 14:22:04.632113",2086,157
11401,"2024-10-16 14:22:04.632834","2024-10-16 14:22:04.632843",2086,16
11402,"2024-10-16 14:22:04.633566","2024-10-16 14:22:04.633575",2086,882
11403,"2024-10-16 14:22:04.634325","2024-10-16 14:22:04.634333",2086,71
11404,"2024-10-16 14:22:04.637638","2024-10-16 14:22:04.637646",2087,877
11405,"2024-10-16 14:22:04.638465","2024-10-16 14:22:04.638474",2087,123
11406,"2024-10-16 14:22:04.641633","2024-10-16 14:22:04.641642",2088,672
11407,"2024-10-16 14:22:04.642358","2024-10-16 14:22:04.642366",2088,198
11408,"2024-10-16 14:22:04.643081","2024-10-16 14:22:04.643090",2088,193
11409,"2024-10-16 14:22:04.643862","2024-10-16 14:22:04.643871",2088,15
11410,"2024-10-16 14:22:04.644670","2024-10-16 14:22:04.644679",2088,11
11411,"2024-10-16 14:22:04.645397","2024-10-16 14:22:04.645406",2088,136
11412,"2024-10-16 14:22:04.646129","2024-10-16 14:22:04.646137",2088,28
11413,"2024-10-16 14:22:04.648712","2024-10-16 14:22:04.648721",2089,15
11414,"2024-10-16 14:22:04.649460","2024-10-16 14:22:04.649469",2089,17
11415,"2024-10-16 14:22:04.650287","2024-10-16 14:22:04.650296",2089,847
11416,"2024-10-16 14:22:04.651095","2024-10-16 14:22:04.651104",2089,933
11417,"2024-10-16 14:22:04.651914","2024-10-16 14:22:04.651923",2089,483
11418,"2024-10-16 14:22:04.655150","2024-10-16 14:22:04.655159",2090,23
11419,"2024-10-16 14:22:04.655977","2024-10-16 14:22:04.655986",2090,1
11420,"2024-10-16 14:22:04.656725","2024-10-16 14:22:04.656734",2090,31
11421,"2024-10-16 14:22:04.657474","2024-10-16 14:22:04.657482",2090,22
11422,"2024-10-16 14:22:04.658301","2024-10-16 14:22:04.658310",2090,929
11423,"2024-10-16 14:22:04.659051","2024-10-16 14:22:04.659059",2090,4
11424,"2024-10-16 14:22:04.661855","2024-10-16 14:22:04.661864",2091,835
11425,"2024-10-16 14:22:04.662633","2024-10-16 14:22:04.662642",2091,71
11426,"2024-10-16 14:22:04.663428","2024-10-16 14:22:04.663437",2091,15
11427,"2024-10-16 14:22:04.664192","2024-10-16 14:22:04.664201",2091,140
11428,"2024-10-16 14:22:04.665498","2024-10-16 14:22:04.665507",2091,183
11429,"2024-10-16 14:22:04.668894","2024-10-16 14:22:04.668903",2092,11
11430,"2024-10-16 14:22:04.669661","2024-10-16 14:22:04.669669",2092,58
11431,"2024-10-16 14:22:04.670457","2024-10-16 14:22:04.670467",2092,23
11432,"2024-10-16 14:22:04.671217","2024-10-16 14:22:04.671226",2092,14
11433,"2024-10-16 14:22:04.673968","2024-10-16 14:22:04.673977",2093,11
11434,"2024-10-16 14:22:04.674745","2024-10-16 14:22:04.674754",2093,19
11435,"2024-10-16 14:22:04.675494","2024-10-16 14:22:04.675503",2093,9
11436,"2024-10-16 14:22:04.676230","2024-10-16 14:22:04.676239",2093,420
11437,"2024-10-16 14:22:04.677053","2024-10-16 14:22:04.677062",2093,839
11438,"2024-10-16 14:22:04.677855","2024-10-16 14:22:04.677864",2093,1101
11439,"2024-10-16 14:22:04.678585","2024-10-16 14:22:04.678594",2093,130
11440,"2024-10-16 14:22:04.679337","2024-10-16 14:22:04.679345",2093,835
11441,"2024-10-16 14:22:04.680091","2024-10-16 14:22:04.680100",2093,26
11442,"2024-10-16 14:22:04.680813","2024-10-16 14:22:04.680822",2093,837
11443,"2024-10-16 14:22:04.681619","2024-10-16 14:22:04.681627",2093,1084
11444,"2024-10-16 14:22:04.684261","2024-10-16 14:22:04.684270",2094,954
11445,"2024-10-16 14:22:04.685081","2024-10-16 14:22:04.685090",2094,178
11446,"2024-10-16 14:22:04.685864","2024-10-16 14:22:04.685873",2094,19
11447,"2024-10-16 14:22:04.686676","2024-10-16 14:22:04.686685",2094,11
11448,"2024-10-16 14:22:04.690594","2024-10-16 14:22:04.690602",2095,504
11449,"2024-10-16 14:22:04.691350","2024-10-16 14:22:04.691359",2095,25
11450,"2024-10-16 14:22:04.692131","2024-10-16 14:22:04.692140",2095,14
11451,"2024-10-16 14:22:04.692882","2024-10-16 14:22:04.692891",2095,12
11452,"2024-10-16 14:22:04.696677","2024-10-16 14:22:04.696685",2096,643
11453,"2024-10-16 14:22:04.697479","2024-10-16 14:22:04.697488",2096,10
11454,"2024-10-16 14:22:04.698297","2024-10-16 14:22:04.698306",2096,997
11455,"2024-10-16 14:22:04.702795","2024-10-16 14:22:04.702804",2097,954
11456,"2024-10-16 14:22:04.703616","2024-10-16 14:22:04.703625",2097,178
11457,"2024-10-16 14:22:04.704399","2024-10-16 14:22:04.704408",2097,19
11458,"2024-10-16 14:22:04.705213","2024-10-16 14:22:04.705222",2097,11
11459,"2024-10-16 14:22:04.709259","2024-10-16 14:22:04.709267",2098,15
11460,"2024-10-16 14:22:04.710028","2024-10-16 14:22:04.710037",2098,14
11461,"2024-10-16 14:22:04.710792","2024-10-16 14:22:04.710800",2098,18
11462,"2024-10-16 14:22:04.711595","2024-10-16 14:22:04.711604",2098,11
11463,"2024-10-16 14:22:04.712338","2024-10-16 14:22:04.712346",2098,57
11464,"2024-10-16 14:22:04.713100","2024-10-16 14:22:04.713110",2098,17
11465,"2024-10-16 14:22:04.713922","2024-10-16 14:22:04.713931",2098,483
11466,"2024-10-16 14:22:04.714637","2024-10-16 14:22:04.714646",2098,426
11467,"2024-10-16 14:22:04.717436","2024-10-16 14:22:04.717445",2099,11
11468,"2024-10-16 14:22:04.720838","2024-10-16 14:22:04.720847",2100,11
11469,"2024-10-16 14:22:04.721604","2024-10-16 14:22:04.721612",2100,14
11470,"2024-10-16 14:22:04.722333","2024-10-16 14:22:04.722342",2100,420
11471,"2024-10-16 14:22:04.723098","2024-10-16 14:22:04.723107",2100,19
11472,"2024-10-16 14:22:04.725872","2024-10-16 14:22:04.725880",2101,884
11473,"2024-10-16 14:22:04.726668","2024-10-16 14:22:04.726677",2101,876
11474,"2024-10-16 14:22:04.727511","2024-10-16 14:22:04.727520",2101,1
11475,"2024-10-16 14:22:04.728333","2024-10-16 14:22:04.728342",2101,985
11476,"2024-10-16 14:22:04.729144","2024-10-16 14:22:04.729153",2101,969
11477,"2024-10-16 14:22:04.732536","2024-10-16 14:22:04.732545",2102,895
11478,"2024-10-16 14:22:04.733347","2024-10-16 14:22:04.733356",2102,927
11479,"2024-10-16 14:22:04.734150","2024-10-16 14:22:04.734159",2102,468
11480,"2024-10-16 14:22:04.734955","2024-10-16 14:22:04.734964",2102,894
11481,"2024-10-16 14:22:04.735778","2024-10-16 14:22:04.735787",2102,858
11482,"2024-10-16 14:22:04.736594","2024-10-16 14:22:04.736602",2102,303
11483,"2024-10-16 14:22:04.739830","2024-10-16 14:22:04.739839",2103,895
11484,"2024-10-16 14:22:04.740632","2024-10-16 14:22:04.740640",2103,927
11485,"2024-10-16 14:22:04.741433","2024-10-16 14:22:04.741442",2103,468
11486,"2024-10-16 14:22:04.742240","2024-10-16 14:22:04.742249",2103,894
11487,"2024-10-16 14:22:04.743050","2024-10-16 14:22:04.743059",2103,300
11488,"2024-10-16 14:22:04.743876","2024-10-16 14:22:04.743885",2103,858
11489,"2024-10-16 14:22:04.746652","2024-10-16 14:22:04.746661",2104,926
11490,"2024-10-16 14:22:04.747466","2024-10-16 14:22:04.747474",2104,504
11491,"2024-10-16 14:22:04.748276","2024-10-16 14:22:04.748285",2104,921
11492,"2024-10-16 14:22:04.748990","2024-10-16 14:22:04.748999",2104,917
11493,"2024-10-16 14:22:04.749712","2024-10-16 14:22:04.749721",2104,420
11494,"2024-10-16 14:22:04.750508","2024-10-16 14:22:04.750516",2104,959
11495,"2024-10-16 14:22:04.751500","2024-10-16 14:22:04.751509",2104,1157
11496,"2024-10-16 14:22:04.752269","2024-10-16 14:22:04.752278",2104,25
11497,"2024-10-16 14:22:04.756200","2024-10-16 14:22:04.756209",2105,21
11498,"2024-10-16 14:22:04.756923","2024-10-16 14:22:04.756932",2105,425
11499,"2024-10-16 14:22:04.757719","2024-10-16 14:22:04.757728",2105,6
11500,"2024-10-16 14:22:04.758465","2024-10-16 14:22:04.758474",2105,27
11501,"2024-10-16 14:22:04.759225","2024-10-16 14:22:04.759235",2105,71
11502,"2024-10-16 14:22:04.762018","2024-10-16 14:22:04.762027",2106,19
11503,"2024-10-16 14:22:04.762779","2024-10-16 14:22:04.762788",2106,3
11504,"2024-10-16 14:22:04.763604","2024-10-16 14:22:04.763613",2106,1
11505,"2024-10-16 14:22:04.764330","2024-10-16 14:22:04.764339",2106,329
11506,"2024-10-16 14:22:04.765118","2024-10-16 14:22:04.765127",2106,6
11507,"2024-10-16 14:22:04.766443","2024-10-16 14:22:04.766452",2106,838
11508,"2024-10-16 14:22:04.770505","2024-10-16 14:22:04.770514",2107,11
11509,"2024-10-16 14:22:04.771318","2024-10-16 14:22:04.771327",2107,1
11510,"2024-10-16 14:22:04.772092","2024-10-16 14:22:04.772101",2107,9
11511,"2024-10-16 14:22:04.772823","2024-10-16 14:22:04.772831",2107,57
11512,"2024-10-16 14:22:04.773559","2024-10-16 14:22:04.773567",2107,12
11513,"2024-10-16 14:22:04.774370","2024-10-16 14:22:04.774379",2107,866
11514,"2024-10-16 14:22:04.775322","2024-10-16 14:22:04.775331",2107,1158
11515,"2024-10-16 14:22:04.776143","2024-10-16 14:22:04.776151",2107,898
11516,"2024-10-16 14:22:04.776945","2024-10-16 14:22:04.776953",2107,903
11517,"2024-10-16 14:22:04.777688","2024-10-16 14:22:04.777697",2107,28
11518,"2024-10-16 14:22:04.780277","2024-10-16 14:22:04.780286",2108,16
11519,"2024-10-16 14:22:04.781018","2024-10-16 14:22:04.781027",2108,157
11520,"2024-10-16 14:22:04.781769","2024-10-16 14:22:04.781778",2108,14
11521,"2024-10-16 14:22:04.782544","2024-10-16 14:22:04.782553",2108,15
11522,"2024-10-16 14:22:04.783298","2024-10-16 14:22:04.783307",2108,835
11523,"2024-10-16 14:22:04.784043","2024-10-16 14:22:04.784052",2108,26
11524,"2024-10-16 14:22:04.787867","2024-10-16 14:22:04.787876",2109,9
11525,"2024-10-16 14:22:04.788618","2024-10-16 14:22:04.788627",2109,140
11526,"2024-10-16 14:22:04.789435","2024-10-16 14:22:04.789444",2109,11
11527,"2024-10-16 14:22:04.790214","2024-10-16 14:22:04.790223",2109,19
11528,"2024-10-16 14:22:04.792157","2024-10-16 14:22:04.792166",2109,12
11529,"2024-10-16 14:22:04.792887","2024-10-16 14:22:04.792896",2109,420
11530,"2024-10-16 14:22:04.793702","2024-10-16 14:22:04.793711",2109,851
11531,"2024-10-16 14:22:04.796387","2024-10-16 14:22:04.796396",2110,113
11532,"2024-10-16 14:22:04.797172","2024-10-16 14:22:04.797181",2110,9
11533,"2024-10-16 14:22:04.797984","2024-10-16 14:22:04.797993",2110,1101
11534,"2024-10-16 14:22:04.798709","2024-10-16 14:22:04.798718",2110,20
11535,"2024-10-16 14:22:04.799507","2024-10-16 14:22:04.799516",2110,899
11536,"2024-10-16 14:22:04.800235","2024-10-16 14:22:04.800243",2110,841
11537,"2024-10-16 14:22:04.803369","2024-10-16 14:22:04.803377",2111,880
11538,"2024-10-16 14:22:04.804186","2024-10-16 14:22:04.804195",2111,637
11539,"2024-10-16 14:22:04.805139","2024-10-16 14:22:04.805148",2111,1159
11540,"2024-10-16 14:22:04.805935","2024-10-16 14:22:04.805944",2111,941
11541,"2024-10-16 14:22:04.806738","2024-10-16 14:22:04.806747",2111,10
11542,"2024-10-16 14:22:04.807471","2024-10-16 14:22:04.807480",2111,853
11543,"2024-10-16 14:22:04.808225","2024-10-16 14:22:04.808234",2111,114
11544,"2024-10-16 14:22:04.809033","2024-10-16 14:22:04.809042",2111,1
11545,"2024-10-16 14:22:04.809853","2024-10-16 14:22:04.809863",2111,852
11546,"2024-10-16 14:22:04.810610","2024-10-16 14:22:04.810618",2111,835
11547,"2024-10-16 14:22:04.813222","2024-10-16 14:22:04.813230",2112,14
11548,"2024-10-16 14:22:04.814037","2024-10-16 14:22:04.814046",2112,874
11549,"2024-10-16 14:22:04.814852","2024-10-16 14:22:04.814861",2112,264
11550,"2024-10-16 14:22:04.815666","2024-10-16 14:22:04.815675",2112,890
11551,"2024-10-16 14:22:04.816410","2024-10-16 14:22:04.816419",2112,17
11552,"2024-10-16 14:22:04.817217","2024-10-16 14:22:04.817226",2112,483
11553,"2024-10-16 14:22:04.817962","2024-10-16 14:22:04.817971",2112,140
11554,"2024-10-16 14:22:04.818699","2024-10-16 14:22:04.818707",2112,27
11555,"2024-10-16 14:22:04.821964","2024-10-16 14:22:04.821973",2113,1
11556,"2024-10-16 14:22:04.822765","2024-10-16 14:22:04.822774",2113,10
11557,"2024-10-16 14:22:04.823501","2024-10-16 14:22:04.823509",2113,24
11558,"2024-10-16 14:22:04.826084","2024-10-16 14:22:04.826093",2114,4
11559,"2024-10-16 14:22:04.826936","2024-10-16 14:22:04.826945",2114,287
11560,"2024-10-16 14:22:04.830171","2024-10-16 14:22:04.830180",2115,177
11561,"2024-10-16 14:22:04.832736","2024-10-16 14:22:04.832745",2116,14
11562,"2024-10-16 14:22:04.833539","2024-10-16 14:22:04.833547",2116,932
11563,"2024-10-16 14:22:04.834316","2024-10-16 14:22:04.834325",2116,15
11564,"2024-10-16 14:22:04.835065","2024-10-16 14:22:04.835074",2116,71
11565,"2024-10-16 14:22:04.835799","2024-10-16 14:22:04.835808",2116,17
11566,"2024-10-16 14:22:04.836595","2024-10-16 14:22:04.836604",2116,845
11567,"2024-10-16 14:22:04.837331","2024-10-16 14:22:04.837340",2116,16
11568,"2024-10-16 14:22:04.838068","2024-10-16 14:22:04.838077",2116,140
11569,"2024-10-16 14:22:04.838798","2024-10-16 14:22:04.838807",2116,157
11570,"2024-10-16 14:22:04.839526","2024-10-16 14:22:04.839535",2116,183
11571,"2024-10-16 14:22:04.842857","2024-10-16 14:22:04.842866",2117,1
11572,"2024-10-16 14:22:04.843671","2024-10-16 14:22:04.843680",2117,10
11573,"2024-10-16 14:22:04.844407","2024-10-16 14:22:04.844416",2117,24
11574,"2024-10-16 14:22:04.847300","2024-10-16 14:22:04.847309",2118,287
11575,"2024-10-16 14:22:04.848347","2024-10-16 14:22:04.848356",2118,10
11576,"2024-10-16 14:22:04.849135","2024-10-16 14:22:04.849145",2118,34
11577,"2024-10-16 14:22:04.849876","2024-10-16 14:22:04.849885",2118,841
11578,"2024-10-16 14:22:04.850617","2024-10-16 14:22:04.850626",2118,130
11579,"2024-10-16 14:22:04.851441","2024-10-16 14:22:04.851450",2118,1
11580,"2024-10-16 14:22:04.852466","2024-10-16 14:22:04.852475",2118,1160
11581,"2024-10-16 14:22:04.853286","2024-10-16 14:22:04.853295",2118,958
11582,"2024-10-16 14:22:04.854104","2024-10-16 14:22:04.854113",2118,699
11583,"2024-10-16 14:22:04.854912","2024-10-16 14:22:04.854921",2118,852
11584,"2024-10-16 14:22:04.857483","2024-10-16 14:22:04.857492",2119,539
11585,"2024-10-16 14:22:04.858212","2024-10-16 14:22:04.858220",2119,158
11586,"2024-10-16 14:22:04.858939","2024-10-16 14:22:04.858948",2119,160
11587,"2024-10-16 14:22:04.859699","2024-10-16 14:22:04.859708",2119,26
11588,"2024-10-16 14:22:04.860425","2024-10-16 14:22:04.860434",2119,837
11589,"2024-10-16 14:22:04.863611","2024-10-16 14:22:04.863622",2120,136
11590,"2024-10-16 14:22:04.864353","2024-10-16 14:22:04.864362",2120,198
11591,"2024-10-16 14:22:04.865074","2024-10-16 14:22:04.865082",2120,672
11592,"2024-10-16 14:22:04.865877","2024-10-16 14:22:04.865885",2120,973
11593,"2024-10-16 14:22:04.867168","2024-10-16 14:22:04.867177",2120,28
11594,"2024-10-16 14:22:04.867910","2024-10-16 14:22:04.867919",2120,193
11595,"2024-10-16 14:22:04.868658","2024-10-16 14:22:04.868666",2120,835
11596,"2024-10-16 14:22:04.869405","2024-10-16 14:22:04.869414",2120,27
11597,"2024-10-16 14:22:04.870219","2024-10-16 14:22:04.870228",2120,11
11598,"2024-10-16 14:22:04.872929","2024-10-16 14:22:04.872937",2121,841
11599,"2024-10-16 14:22:04.873669","2024-10-16 14:22:04.873678",2121,130
11600,"2024-10-16 14:22:04.874402","2024-10-16 14:22:04.874411",2121,112
11601,"2024-10-16 14:22:04.875132","2024-10-16 14:22:04.875140",2121,838
11602,"2024-10-16 14:22:04.875975","2024-10-16 14:22:04.875984",2121,11
11603,"2024-10-16 14:22:04.876951","2024-10-16 14:22:04.876959",2121,1161
11604,"2024-10-16 14:22:04.877754","2024-10-16 14:22:04.877763",2121,1160
11605,"2024-10-16 14:22:04.878551","2024-10-16 14:22:04.878559",2121,982
11606,"2024-10-16 14:22:04.879398","2024-10-16 14:22:04.879407",2121,1
11607,"2024-10-16 14:22:04.880235","2024-10-16 14:22:04.880244",2121,839
11608,"2024-10-16 14:22:04.882863","2024-10-16 14:22:04.882872",2122,879
11609,"2024-10-16 14:22:04.883690","2024-10-16 14:22:04.883699",2122,300
11610,"2024-10-16 14:22:04.886307","2024-10-16 14:22:04.886316",2123,58
11611,"2024-10-16 14:22:04.887116","2024-10-16 14:22:04.887125",2123,23
11612,"2024-10-16 14:22:04.887920","2024-10-16 14:22:04.887928",2123,10
11613,"2024-10-16 14:22:04.891117","2024-10-16 14:22:04.891126",2124,136
11614,"2024-10-16 14:22:04.891872","2024-10-16 14:22:04.891881",2124,198
11615,"2024-10-16 14:22:04.892603","2024-10-16 14:22:04.892612",2124,672
11616,"2024-10-16 14:22:04.893422","2024-10-16 14:22:04.893431",2124,973
11617,"2024-10-16 14:22:04.894725","2024-10-16 14:22:04.894734",2124,28
11618,"2024-10-16 14:22:04.895461","2024-10-16 14:22:04.895470",2124,193
11619,"2024-10-16 14:22:04.896219","2024-10-16 14:22:04.896228",2124,835
11620,"2024-10-16 14:22:04.896971","2024-10-16 14:22:04.896980",2124,27
11621,"2024-10-16 14:22:04.897781","2024-10-16 14:22:04.897790",2124,11
11622,"2024-10-16 14:22:04.900423","2024-10-16 14:22:04.900431",2125,23
11623,"2024-10-16 14:22:04.901245","2024-10-16 14:22:04.901254",2125,930
11624,"2024-10-16 14:22:04.902077","2024-10-16 14:22:04.902086",2125,287
11625,"2024-10-16 14:22:04.902857","2024-10-16 14:22:04.902866",2125,58
11626,"2024-10-16 14:22:04.903622","2024-10-16 14:22:04.903631",2125,25
11627,"2024-10-16 14:22:04.904427","2024-10-16 14:22:04.904436",2125,979
11628,"2024-10-16 14:22:04.907729","2024-10-16 14:22:04.907738",2126,858
11629,"2024-10-16 14:22:04.908544","2024-10-16 14:22:04.908553",2126,372
11630,"2024-10-16 14:22:04.909361","2024-10-16 14:22:04.909370",2126,927
11631,"2024-10-16 14:22:04.912025","2024-10-16 14:22:04.912034",2127,11
11632,"2024-10-16 14:22:04.912856","2024-10-16 14:22:04.912865",2127,178
11633,"2024-10-16 14:22:04.913660","2024-10-16 14:22:04.913669",2127,954
11634,"2024-10-16 14:22:04.914409","2024-10-16 14:22:04.914418",2127,25
11635,"2024-10-16 14:22:04.915825","2024-10-16 14:22:04.915834",2127,287
11636,"2024-10-16 14:22:04.916633","2024-10-16 14:22:04.916641",2127,851
11637,"2024-10-16 14:22:04.917369","2024-10-16 14:22:04.917378",2127,420
11638,"2024-10-16 14:22:04.919986","2024-10-16 14:22:04.919995",2128,25
11639,"2024-10-16 14:22:04.920802","2024-10-16 14:22:04.920811",2128,904
11640,"2024-10-16 14:22:04.921638","2024-10-16 14:22:04.921647",2128,287
11641,"2024-10-16 14:22:04.924317","2024-10-16 14:22:04.924326",2129,1
11642,"2024-10-16 14:22:04.926921","2024-10-16 14:22:04.926930",2130,14
11643,"2024-10-16 14:22:04.927747","2024-10-16 14:22:04.927756",2130,1
11644,"2024-10-16 14:22:04.928509","2024-10-16 14:22:04.928518",2130,4
11645,"2024-10-16 14:22:04.931105","2024-10-16 14:22:04.931114",2131,14
11646,"2024-10-16 14:22:04.931927","2024-10-16 14:22:04.931936",2131,1
11647,"2024-10-16 14:22:04.932711","2024-10-16 14:22:04.932720",2131,4
11648,"2024-10-16 14:22:04.935307","2024-10-16 14:22:04.935316",2132,9
11649,"2024-10-16 14:22:04.936151","2024-10-16 14:22:04.936160",2132,441
11650,"2024-10-16 14:22:04.936969","2024-10-16 14:22:04.936977",2132,839
11651,"2024-10-16 14:22:04.937697","2024-10-16 14:22:04.937706",2132,158
11652,"2024-10-16 14:22:04.938416","2024-10-16 14:22:04.938425",2132,837
11653,"2024-10-16 14:22:04.943139","2024-10-16 14:22:04.943148",2133,1
11654,"2024-10-16 14:22:04.943955","2024-10-16 14:22:04.943964",2133,11
11655,"2024-10-16 14:22:04.944689","2024-10-16 14:22:04.944699",2133,421
11656,"2024-10-16 14:22:04.945413","2024-10-16 14:22:04.945422",2133,112
11657,"2024-10-16 14:22:04.946241","2024-10-16 14:22:04.946249",2133,839
11658,"2024-10-16 14:22:04.947001","2024-10-16 14:22:04.947010",2133,4
11659,"2024-10-16 14:22:04.947769","2024-10-16 14:22:04.947778",2133,71
11660,"2024-10-16 14:22:04.948564","2024-10-16 14:22:04.948573",2133,6
11661,"2024-10-16 14:22:04.949287","2024-10-16 14:22:04.949296",2133,2
11662,"2024-10-16 14:22:04.951952","2024-10-16 14:22:04.951961",2134,211
11663,"2024-10-16 14:22:04.952773","2024-10-16 14:22:04.952782",2134,178
11664,"2024-10-16 14:22:04.953580","2024-10-16 14:22:04.953589",2134,177
11665,"2024-10-16 14:22:04.956842","2024-10-16 14:22:04.956851",2135,858
11666,"2024-10-16 14:22:04.957650","2024-10-16 14:22:04.957659",2135,372
11667,"2024-10-16 14:22:04.958453","2024-10-16 14:22:04.958461",2135,927
11668,"2024-10-16 14:22:04.961239","2024-10-16 14:22:04.961248",2136,23
11669,"2024-10-16 14:22:04.962075","2024-10-16 14:22:04.962083",2136,929
11670,"2024-10-16 14:22:04.963082","2024-10-16 14:22:04.963092",2136,1162
11671,"2024-10-16 14:22:04.963921","2024-10-16 14:22:04.963930",2136,930
11672,"2024-10-16 14:22:04.966564","2024-10-16 14:22:04.966573",2137,8
11673,"2024-10-16 14:22:04.967342","2024-10-16 14:22:04.967351",2137,835
