id,created_on,last_edit,name
637,"2024-10-16 14:22:01.515537","2024-10-16 14:22:01.515545","날개물류"
638,"2024-10-16 14:22:01.525949","2024-10-16 14:22:01.525958","가야데이터"
639,"2024-10-16 14:22:01.576488","2024-10-16 14:22:01.576496","(주)디알텍"
640,"2024-10-16 14:22:01.580127","2024-10-16 14:22:01.580135","마이너"
641,"2024-10-16 14:22:01.587868","2024-10-16 14:22:01.587877","아이디알시스템"
642,"2024-10-16 14:22:01.594321","2024-10-16 14:22:01.594329","필라넷"
643,"2024-10-16 14:22:01.602828","2024-10-16 14:22:01.602837","마크비전코리아"
644,"2024-10-16 14:22:01.610843","2024-10-16 14:22:01.610852","아이하트"
645,"2024-10-16 14:22:01.621043","2024-10-16 14:22:01.621051","쥬비스다이어트"
646,"2024-10-16 14:22:01.632969","2024-10-16 14:22:01.632977","위이"
647,"2024-10-16 14:22:01.635643","2024-10-16 14:22:01.635652","다원솔루텍"
648,"2024-10-16 14:22:01.639885","2024-10-16 14:22:01.639894","오감코퍼레이션"
649,"2024-10-16 14:22:01.652378","2024-10-16 14:22:01.652386","미스고"
650,"2024-10-16 14:22:01.660291","2024-10-16 14:22:01.660300","플럭시티"
651,"2024-10-16 14:22:01.676394","2024-10-16 14:22:01.676402","티피씨인터넷"
652,"2024-10-16 14:22:01.692664","2024-10-16 14:22:01.692673","(주)더블티"
653,"2024-10-16 14:22:01.719731","2024-10-16 14:22:01.719739","젬텍"
654,"2024-10-16 14:22:01.725976","2024-10-16 14:22:01.725985","에스제이소프트"
655,"2024-10-16 14:22:01.769373","2024-10-16 14:22:01.769381","프리시젼바이오"
656,"2024-10-16 14:22:01.789041","2024-10-16 14:22:01.789050","신스타프리젠츠"
657,"2024-10-16 14:22:01.802516","2024-10-16 14:22:01.802525","뉴버드"
658,"2024-10-16 14:22:01.807661","2024-10-16 14:22:01.807670","(주)리버티랩스"
659,"2024-10-16 14:22:01.814059","2024-10-16 14:22:01.814067","인엘씨테크놀러지"
660,"2024-10-16 14:22:01.829279","2024-10-16 14:22:01.829287","하마랩"
661,"2024-10-16 14:22:01.834168","2024-10-16 14:22:01.834176","아이디어스투실리콘"
662,"2024-10-16 14:22:01.839954","2024-10-16 14:22:01.839963","티와이즈"
663,"2024-10-16 14:22:01.844226","2024-10-16 14:22:01.844234","아이모스시스템"
664,"2024-10-16 14:22:01.849618","2024-10-16 14:22:01.849627","포커스에이치엔에스"
665,"2024-10-16 14:22:01.856950","2024-10-16 14:22:01.856959","피플벤처스"
666,"2024-10-16 14:22:01.866551","2024-10-16 14:22:01.866560","에이치원래디오"
667,"2024-10-16 14:22:01.875552","2024-10-16 14:22:01.875560","트렌드오브데이터"
668,"2024-10-16 14:22:01.884222","2024-10-16 14:22:01.884230","범진전자"
669,"2024-10-16 14:22:01.890940","2024-10-16 14:22:01.890949","혜성테크윈"
670,"2024-10-16 14:22:01.897365","2024-10-16 14:22:01.897373","비트스텝"
671,"2024-10-16 14:22:01.916201","2024-10-16 14:22:01.916210","시에라베이스"
672,"2024-10-16 14:22:01.925269","2024-10-16 14:22:01.925278","인피닉"
673,"2024-10-16 14:22:01.930505","2024-10-16 14:22:01.930513","휴먼밸런스"
674,"2024-10-16 14:22:01.938504","2024-10-16 14:22:01.938512","라이앤캐처스"
675,"2024-10-16 14:22:01.963703","2024-10-16 14:22:01.963711","팀프레시"
676,"2024-10-16 14:22:01.972187","2024-10-16 14:22:01.972195","(주)위드어스인"
677,"2024-10-16 14:22:01.992641","2024-10-16 14:22:01.992650","주식회사 티비티"
678,"2024-10-16 14:22:02.002642","2024-10-16 14:22:02.002650","에쓰씨케이"
679,"2024-10-16 14:22:02.006238","2024-10-16 14:22:02.006247","(주)글로벌인포메이션"
680,"2024-10-16 14:22:02.033253","2024-10-16 14:22:02.033261","블록체인랩스"
681,"2024-10-16 14:22:02.060881","2024-10-16 14:22:02.060890","미소"
682,"2024-10-16 14:22:02.067420","2024-10-16 14:22:02.067429","리걸테크"
683,"2024-10-16 14:22:02.072331","2024-10-16 14:22:02.072339","엔클로니"
684,"2024-10-16 14:22:02.077451","2024-10-16 14:22:02.077460","볼시스"
685,"2024-10-16 14:22:02.087282","2024-10-16 14:22:02.087291","에이알247"
686,"2024-10-16 14:22:02.093723","2024-10-16 14:22:02.093731","인텔리안테크놀로지스"
687,"2024-10-16 14:22:02.102780","2024-10-16 14:22:02.102788","피어테크"
688,"2024-10-16 14:22:02.132431","2024-10-16 14:22:02.132439","에이젠글로벌"
689,"2024-10-16 14:22:02.151690","2024-10-16 14:22:02.151698","이에스이"
690,"2024-10-16 14:22:02.158106","2024-10-16 14:22:02.158114","비즈톡"
691,"2024-10-16 14:22:02.179542","2024-10-16 14:22:02.179550","에이펙스이에스씨"
692,"2024-10-16 14:22:02.192738","2024-10-16 14:22:02.192747","이지식스(엠블)"
693,"2024-10-16 14:22:02.197626","2024-10-16 14:22:02.197635","캐시멜로"
694,"2024-10-16 14:22:02.220349","2024-10-16 14:22:02.220357","111퍼센트"
695,"2024-10-16 14:22:02.247984","2024-10-16 14:22:02.247992","바텍"
696,"2024-10-16 14:22:02.251489","2024-10-16 14:22:02.251498","안티그래비티"
697,"2024-10-16 14:22:02.295503","2024-10-16 14:22:02.295511","민관김"
698,"2024-10-16 14:22:02.303221","2024-10-16 14:22:02.303229","시스트란"
699,"2024-10-16 14:22:02.327822","2024-10-16 14:22:02.327830","레드캡투어"
700,"2024-10-16 14:22:02.365290","2024-10-16 14:22:02.365298","비티소프트"
701,"2024-10-16 14:22:02.374662","2024-10-16 14:22:02.374671","효돌"
702,"2024-10-16 14:22:02.382220","2024-10-16 14:22:02.382229","블루로고"
703,"2024-10-16 14:22:02.412408","2024-10-16 14:22:02.412416","포지큐브"
704,"2024-10-16 14:22:02.450742","2024-10-16 14:22:02.450750","SGA솔루션즈"
705,"2024-10-16 14:22:02.468113","2024-10-16 14:22:02.468122","이즈파크"
706,"2024-10-16 14:22:02.490937","2024-10-16 14:22:02.490945","클래스메소드코리아"
707,"2024-10-16 14:22:02.500036","2024-10-16 14:22:02.500045","코스메카코리아"
708,"2024-10-16 14:22:02.506602","2024-10-16 14:22:02.506611","한일프로텍"
709,"2024-10-16 14:22:02.545373","2024-10-16 14:22:02.545382","진스토리코리아"
710,"2024-10-16 14:22:02.550435","2024-10-16 14:22:02.550444","오비오"
711,"2024-10-16 14:22:02.555293","2024-10-16 14:22:02.555301","누리인포스"
712,"2024-10-16 14:22:02.572075","2024-10-16 14:22:02.572083","타이드스퀘어"
713,"2024-10-16 14:22:02.581908","2024-10-16 14:22:02.581917","애자일"
714,"2024-10-16 14:22:02.597306","2024-10-16 14:22:02.597314","프링커코리아"
715,"2024-10-16 14:22:02.603011","2024-10-16 14:22:02.603019","엠디에스인텔리전스"
716,"2024-10-16 14:22:02.634498","2024-10-16 14:22:02.634507","메타넷글로벌"
717,"2024-10-16 14:22:02.672036","2024-10-16 14:22:02.672044","알에프텍"
718,"2024-10-16 14:22:02.687640","2024-10-16 14:22:02.687648","제이제이앤컴퍼니스"
719,"2024-10-16 14:22:02.712389","2024-10-16 14:22:02.712398","이노버스"
720,"2024-10-16 14:22:02.731545","2024-10-16 14:22:02.731553","아일리스프런티어"
721,"2024-10-16 14:22:02.751550","2024-10-16 14:22:02.751559","비사이드코리아"
722,"2024-10-16 14:22:02.755750","2024-10-16 14:22:02.755759","비씨랩스"
723,"2024-10-16 14:22:02.765178","2024-10-16 14:22:02.765187","알에프메디컬"
724,"2024-10-16 14:22:02.770292","2024-10-16 14:22:02.770301","에어스메디컬"
725,"2024-10-16 14:22:02.773773","2024-10-16 14:22:02.773782","한화비전"
726,"2024-10-16 14:22:02.788103","2024-10-16 14:22:02.788112","사이버다임"
727,"2024-10-16 14:22:02.833071","2024-10-16 14:22:02.833079","아더월드"
728,"2024-10-16 14:22:02.840226","2024-10-16 14:22:02.840235","센드버드코리아"
729,"2024-10-16 14:22:02.858907","2024-10-16 14:22:02.858916","가이아스"
730,"2024-10-16 14:22:02.865498","2024-10-16 14:22:02.865507","뮤즈라이브"
731,"2024-10-16 14:22:02.885331","2024-10-16 14:22:02.885339","싸이몬"
732,"2024-10-16 14:22:02.911134","2024-10-16 14:22:02.911143","펫박스"
733,"2024-10-16 14:22:02.971487","2024-10-16 14:22:02.971495","캔랩코리아"
734,"2024-10-16 14:22:03.021397","2024-10-16 14:22:03.021406","지엔에이컴퍼니"
735,"2024-10-16 14:22:03.033005","2024-10-16 14:22:03.033014","핌아시아"
736,"2024-10-16 14:22:03.051080","2024-10-16 14:22:03.051088","비트나인"
737,"2024-10-16 14:22:03.111912","2024-10-16 14:22:03.111920","라온데이터"
738,"2024-10-16 14:22:03.123923","2024-10-16 14:22:03.123931","프라이빗테크놀로지"
739,"2024-10-16 14:22:03.161404","2024-10-16 14:22:03.161413","소프트베리"
740,"2024-10-16 14:22:03.181022","2024-10-16 14:22:03.181031","파킹클라우드"
741,"2024-10-16 14:22:03.189458","2024-10-16 14:22:03.189466","에이피더핀"
742,"2024-10-16 14:22:03.212453","2024-10-16 14:22:03.212461","인디제이"
743,"2024-10-16 14:22:03.228999","2024-10-16 14:22:03.229007","태하"
744,"2024-10-16 14:22:03.234046","2024-10-16 14:22:03.234055","오앤"
745,"2024-10-16 14:22:03.264929","2024-10-16 14:22:03.264937","핀크"
746,"2024-10-16 14:22:03.285289","2024-10-16 14:22:03.285297","웨어러블에이아이"
747,"2024-10-16 14:22:03.298801","2024-10-16 14:22:03.298810","로보코리아"
748,"2024-10-16 14:22:03.310343","2024-10-16 14:22:03.310352","대상정보기술"
749,"2024-10-16 14:22:03.315560","2024-10-16 14:22:03.315569","디엑스솔루션"
750,"2024-10-16 14:22:03.326420","2024-10-16 14:22:03.326428","(주)데이터누리"
751,"2024-10-16 14:22:03.355153","2024-10-16 14:22:03.355162","비밀리"
752,"2024-10-16 14:22:03.373779","2024-10-16 14:22:03.373787","엠투커뮤니티"
753,"2024-10-16 14:22:03.383761","2024-10-16 14:22:03.383769","금방"
754,"2024-10-16 14:22:03.393858","2024-10-16 14:22:03.393866","케이아이티밸리"
755,"2024-10-16 14:22:03.417361","2024-10-16 14:22:03.417370","엔카닷컴"
756,"2024-10-16 14:22:03.427095","2024-10-16 14:22:03.427103","에이치투오호스피탈리티"
757,"2024-10-16 14:22:03.445938","2024-10-16 14:22:03.445946","씨제이올리브네트웍스(CJ올리브네트웍스)"
758,"2024-10-16 14:22:03.465114","2024-10-16 14:22:03.465123","딥인사이트"
759,"2024-10-16 14:22:03.473487","2024-10-16 14:22:03.473495","넥서스커뮤니티"
760,"2024-10-16 14:22:03.517332","2024-10-16 14:22:03.517340","런치팩"
761,"2024-10-16 14:22:03.520091","2024-10-16 14:22:03.520099","노을"
762,"2024-10-16 14:22:03.529237","2024-10-16 14:22:03.529245","아이알엠"
763,"2024-10-16 14:22:03.537759","2024-10-16 14:22:03.537768","NHN Bugs"
764,"2024-10-16 14:22:03.548011","2024-10-16 14:22:03.548020","옵티시스"
765,"2024-10-16 14:22:03.564853","2024-10-16 14:22:03.564861","에프씨지"
766,"2024-10-16 14:22:03.580977","2024-10-16 14:22:03.580985","텔레칩스"
767,"2024-10-16 14:22:03.587950","2024-10-16 14:22:03.587959","프레스토솔루션"
768,"2024-10-16 14:22:03.604947","2024-10-16 14:22:03.604955","세기알앤디"
769,"2024-10-16 14:22:03.628981","2024-10-16 14:22:03.628990","사치바이오"
770,"2024-10-16 14:22:03.634799","2024-10-16 14:22:03.634807","오래"
771,"2024-10-16 14:22:03.676618","2024-10-16 14:22:03.676626","시와소프트"
772,"2024-10-16 14:22:03.681764","2024-10-16 14:22:03.681773","퀀타매트릭스"
773,"2024-10-16 14:22:03.696519","2024-10-16 14:22:03.696528","셀바스에이아이"
774,"2024-10-16 14:22:03.752377","2024-10-16 14:22:03.752386","인졀미"
775,"2024-10-16 14:22:03.771682","2024-10-16 14:22:03.771690","비글즈"
776,"2024-10-16 14:22:03.818024","2024-10-16 14:22:03.818032","토크나우"
777,"2024-10-16 14:22:03.862346","2024-10-16 14:22:03.862355","엘에프푸드"
778,"2024-10-16 14:22:03.921320","2024-10-16 14:22:03.921329","비욘드테크"
779,"2024-10-16 14:22:03.937884","2024-10-16 14:22:03.937893","브이씨"
780,"2024-10-16 14:22:03.943561","2024-10-16 14:22:03.943570","와포"
781,"2024-10-16 14:22:03.948665","2024-10-16 14:22:03.948673","비앤케이원"
782,"2024-10-16 14:22:04.020786","2024-10-16 14:22:04.020795","시스웍"
783,"2024-10-16 14:22:04.037509","2024-10-16 14:22:04.037518","에프에스케이"
784,"2024-10-16 14:22:04.312577","2024-10-16 14:22:04.312585","버즈니"
785,"2024-10-16 14:22:04.319158","2024-10-16 14:22:04.319166","브이피피랩"
786,"2024-10-16 14:22:04.369996","2024-10-16 14:22:04.370004","코인원"
787,"2024-10-16 14:22:04.377293","2024-10-16 14:22:04.377301","피타소프트"
788,"2024-10-16 14:22:04.388664","2024-10-16 14:22:04.388672","다올티에스"
789,"2024-10-16 14:22:04.395533","2024-10-16 14:22:04.395542","디스페이스코리아"
790,"2024-10-16 14:22:04.401302","2024-10-16 14:22:04.401310","피닉슨컨트롤스"
791,"2024-10-16 14:22:04.413618","2024-10-16 14:22:04.413627","아카라라이프"
792,"2024-10-16 14:22:04.423436","2024-10-16 14:22:04.423445","열림데이타시스템"
793,"2024-10-16 14:22:04.432101","2024-10-16 14:22:04.432110","엑스퍼트아이엔씨"
794,"2024-10-16 14:22:04.464274","2024-10-16 14:22:04.464282","한국평가정보"
795,"2024-10-16 14:22:04.485144","2024-10-16 14:22:04.485152","아이비스"
796,"2024-10-16 14:22:04.511500","2024-10-16 14:22:04.511508","펫닥"
797,"2024-10-16 14:22:04.523924","2024-10-16 14:22:04.523932","아이엠에스커넥트"
798,"2024-10-16 14:22:04.537039","2024-10-16 14:22:04.537048","알피"
799,"2024-10-16 14:22:04.561502","2024-10-16 14:22:04.561510","우림에프엠지홀딩스"
800,"2024-10-16 14:22:04.600926","2024-10-16 14:22:04.600934","메이븐클라우드서비스"
801,"2024-10-16 14:22:04.613283","2024-10-16 14:22:04.613292","오토엘"
802,"2024-10-16 14:22:04.659751","2024-10-16 14:22:04.659759","오투플러스"
803,"2024-10-16 14:22:04.666185","2024-10-16 14:22:04.666193","시큐와우"
804,"2024-10-16 14:22:04.671905","2024-10-16 14:22:04.671913","텐바이텐"
805,"2024-10-16 14:22:04.705909","2024-10-16 14:22:04.705917","그라운드컨트롤"
806,"2024-10-16 14:22:04.715320","2024-10-16 14:22:04.715329","콜론디"
807,"2024-10-16 14:22:04.718121","2024-10-16 14:22:04.718130","롯데이노베이트"
808,"2024-10-16 14:22:04.723783","2024-10-16 14:22:04.723791","주성엔지니어링"
809,"2024-10-16 14:22:04.729832","2024-10-16 14:22:04.729840","에스알"
810,"2024-10-16 14:22:04.744562","2024-10-16 14:22:04.744570","마크로밀엠브레인"
811,"2024-10-16 14:22:04.753546","2024-10-16 14:22:04.753555","콘돌"
812,"2024-10-16 14:22:04.759932","2024-10-16 14:22:04.759941","스터디워크"
813,"2024-10-16 14:22:04.767144","2024-10-16 14:22:04.767153","아이티엘"
814,"2024-10-16 14:22:04.845101","2024-10-16 14:22:04.845109","이너버스"
815,"2024-10-16 14:22:04.870915","2024-10-16 14:22:04.870923","로이드케이"
816,"2024-10-16 14:22:04.939100","2024-10-16 14:22:04.939108","수산아이앤티"
817,"2024-10-16 14:22:04.959131","2024-10-16 14:22:04.959140","무한정보기술"
818,"2024-10-16 14:22:05.080720","2024-10-16 14:22:05.080729","펫스케어"
819,"2024-10-16 14:22:05.141347","2024-10-16 14:22:05.141355","팀로보틱스"
820,"2024-10-16 14:22:05.175264","2024-10-16 14:22:05.175273","모토브"
821,"2024-10-16 14:22:05.185005","2024-10-16 14:22:05.185013","에이치비엠피"
822,"2024-10-16 14:22:05.200970","2024-10-16 14:22:05.200979","유니온커뮤니티"
823,"2024-10-16 14:22:05.209398","2024-10-16 14:22:05.209406","디오에프연구소"
824,"2024-10-16 14:22:05.213920","2024-10-16 14:22:05.213929","티투엘"
825,"2024-10-16 14:22:05.216741","2024-10-16 14:22:05.216749","에스에스티랩"
826,"2024-10-16 14:22:05.229119","2024-10-16 14:22:05.229127","엠아이티"
827,"2024-10-16 14:22:05.234673","2024-10-16 14:22:05.234681","루미르"
828,"2024-10-16 14:22:05.240188","2024-10-16 14:22:05.240196","섹타나인"
829,"2024-10-16 14:22:05.250974","2024-10-16 14:22:05.250983","라온솔루션"
830,"2024-10-16 14:22:05.260639","2024-10-16 14:22:05.260648","메타넷디지털"
831,"2024-10-16 14:22:05.280244","2024-10-16 14:22:05.280253","이노즈"
832,"2024-10-16 14:22:05.310008","2024-10-16 14:22:05.310017","뮤즈블라썸"
833,"2024-10-16 14:22:05.315987","2024-10-16 14:22:05.315996","혜움랩스"
834,"2024-10-16 14:22:05.384925","2024-10-16 14:22:05.384933","올라운드닥터스"
835,"2024-10-16 14:22:05.402681","2024-10-16 14:22:05.402689","어빌리티시스템즈"
836,"2024-10-16 14:22:05.407736","2024-10-16 14:22:05.407744","애드크림"
837,"2024-10-16 14:22:05.416091","2024-10-16 14:22:05.416099","에이트테크"
838,"2024-10-16 14:22:05.421311","2024-10-16 14:22:05.421319","이브릿지"
839,"2024-10-16 14:22:05.440449","2024-10-16 14:22:05.440458","유버"
840,"2024-10-16 14:22:05.457469","2024-10-16 14:22:05.457478","마린웍스"
841,"2024-10-16 14:22:05.467990","2024-10-16 14:22:05.467998","스마트러닝코리아"
842,"2024-10-16 14:22:05.476628","2024-10-16 14:22:05.476637",SYSOFT
843,"2024-10-16 14:22:05.484675","2024-10-16 14:22:05.484683","아이피샵"
844,"2024-10-16 14:22:05.490763","2024-10-16 14:22:05.490772","알피니언메디칼시스템"
845,"2024-10-16 14:22:05.499121","2024-10-16 14:22:05.499130","거북스쿨"
846,"2024-10-16 14:22:05.510597","2024-10-16 14:22:05.510606","스왈라비"
847,"2024-10-16 14:22:05.520270","2024-10-16 14:22:05.520279","하이로컬"
848,"2024-10-16 14:22:05.525026","2024-10-16 14:22:05.525035","네오펙트"
849,"2024-10-16 14:22:05.530121","2024-10-16 14:22:05.530129","아이트럭"
850,"2024-10-16 14:22:05.538436","2024-10-16 14:22:05.538444","플랙스뉴럴랩스"
851,"2024-10-16 14:22:05.548745","2024-10-16 14:22:05.548753","우보재난시스템"
852,"2024-10-16 14:22:05.557516","2024-10-16 14:22:05.557525","엔티엘헬스케어"
853,"2024-10-16 14:22:05.563655","2024-10-16 14:22:05.563664","버디야"
854,"2024-10-16 14:22:05.567832","2024-10-16 14:22:05.567841","퓨처플랫폼"
855,"2024-10-16 14:22:05.575465","2024-10-16 14:22:05.575473","넥셀시스템"
856,"2024-10-16 14:22:05.580712","2024-10-16 14:22:05.580721","스타일씨코퍼레이션"
857,"2024-10-16 14:22:05.609356","2024-10-16 14:22:05.609364","네오티스"
858,"2024-10-16 14:22:05.616767","2024-10-16 14:22:05.616775","스페이스맵"
859,"2024-10-16 14:22:05.623453","2024-10-16 14:22:05.623462","벨아이앤에스"
860,"2024-10-16 14:22:05.627038","2024-10-16 14:22:05.627047","뷰온"
861,"2024-10-16 14:22:05.632389","2024-10-16 14:22:05.632398","에스엔패션그룹"
862,"2024-10-16 14:22:05.642088","2024-10-16 14:22:05.642097","삼양식품(삼양라면)"
863,"2024-10-16 14:22:05.651098","2024-10-16 14:22:05.651107","마이뮤직테이스트"
864,"2024-10-16 14:22:05.676737","2024-10-16 14:22:05.676745","신비앤텍"
865,"2024-10-16 14:22:05.685737","2024-10-16 14:22:05.685746","에이아이매틱스"
866,"2024-10-16 14:22:05.693802","2024-10-16 14:22:05.693810","테이크아웃"
867,"2024-10-16 14:22:05.698085","2024-10-16 14:22:05.698093","에이엠"
868,"2024-10-16 14:22:05.709506","2024-10-16 14:22:05.709515","디딤365"
869,"2024-10-16 14:22:05.717544","2024-10-16 14:22:05.717553","라온시스템즈"
870,"2024-10-16 14:22:05.733398","2024-10-16 14:22:05.733406","하이퍼정보"
871,"2024-10-16 14:22:05.768263","2024-10-16 14:22:05.768272","오스카앤컴퍼니"
872,"2024-10-16 14:22:05.819536","2024-10-16 14:22:05.819545","어보브반도체"
873,"2024-10-16 14:22:05.826975","2024-10-16 14:22:05.826983","왓콘"
874,"2024-10-16 14:22:05.831276","2024-10-16 14:22:05.831285","비쥬웍스"
875,"2024-10-16 14:22:05.839416","2024-10-16 14:22:05.839425","이노메트리"
876,"2024-10-16 14:22:05.849980","2024-10-16 14:22:05.849989","아이오바이오"
877,"2024-10-16 14:22:05.859361","2024-10-16 14:22:05.859370","스마트마인드"
878,"2024-10-16 14:22:05.896371","2024-10-16 14:22:05.896380","트루엔"
879,"2024-10-16 14:22:05.939334","2024-10-16 14:22:05.939343","스톤위즈"
880,"2024-10-16 14:22:05.969911","2024-10-16 14:22:05.969920","메타이노텍"
881,"2024-10-16 14:22:06.046901","2024-10-16 14:22:06.046909","코라스로보틱스"
882,"2024-10-16 14:22:06.089098","2024-10-16 14:22:06.089106","토도웍스"
883,"2024-10-16 14:22:06.163104","2024-10-16 14:22:06.163112","메사쿠어컴퍼니"
884,"2024-10-16 14:22:06.174829","2024-10-16 14:22:06.174838","제노맥스"
885,"2024-10-16 14:22:06.181643","2024-10-16 14:22:06.181652","엔에스티정보통신"
886,"2024-10-16 14:22:06.198369","2024-10-16 14:22:06.198377","페어스퀘어랩"
887,"2024-10-16 14:22:06.208435","2024-10-16 14:22:06.208443","지2터치"
888,"2024-10-16 14:22:06.215310","2024-10-16 14:22:06.215318","설텍"
889,"2024-10-16 14:22:06.222240","2024-10-16 14:22:06.222248","더쇼소프트웨어"
890,"2024-10-16 14:22:06.233163","2024-10-16 14:22:06.233171","에프에스솔루션"
891,"2024-10-16 14:22:06.250443","2024-10-16 14:22:06.250452","가우스랩스(GaussLabs)"
892,"2024-10-16 14:22:06.266991","2024-10-16 14:22:06.266999","휴비즈아이씨티"
893,"2024-10-16 14:22:06.304125","2024-10-16 14:22:06.304133","티지에스"
894,"2024-10-16 14:22:06.306932","2024-10-16 14:22:06.306940","펜타웍스"
895,"2024-10-16 14:22:06.316377","2024-10-16 14:22:06.316385","(주)모레스트"
896,"2024-10-16 14:22:06.321593","2024-10-16 14:22:06.321601","펑키테일즈"
897,"2024-10-16 14:22:06.337679","2024-10-16 14:22:06.337688","뷰엠테크놀로지"
898,"2024-10-16 14:22:06.343636","2024-10-16 14:22:06.343644","토페스"
899,"2024-10-16 14:22:06.349582","2024-10-16 14:22:06.349590","케이케이테크"
900,"2024-10-16 14:22:06.368252","2024-10-16 14:22:06.368260","아이엔지스토리"
901,"2024-10-16 14:22:06.382460","2024-10-16 14:22:06.382469","코워커넷"
902,"2024-10-16 14:22:06.390361","2024-10-16 14:22:06.390369","미코"
903,"2024-10-16 14:22:06.397972","2024-10-16 14:22:06.397981","이디그로"
904,"2024-10-16 14:22:06.404392","2024-10-16 14:22:06.404400","가온소프트"
905,"2024-10-16 14:22:06.413398","2024-10-16 14:22:06.413406",VFTPartner
906,"2024-10-16 14:22:06.427297","2024-10-16 14:22:06.427305","티아이에스"
907,"2024-10-16 14:22:06.433646","2024-10-16 14:22:06.433655","트윔"
908,"2024-10-16 14:22:06.454624","2024-10-16 14:22:06.454632","우하핫"
909,"2024-10-16 14:22:06.461257","2024-10-16 14:22:06.461266","뉴로소나"
910,"2024-10-16 14:22:06.481670","2024-10-16 14:22:06.481679","엠더블유네트웍스"
911,"2024-10-16 14:22:06.485033","2024-10-16 14:22:06.485041","제이피아이헬스케어"
912,"2024-10-16 14:22:06.490190","2024-10-16 14:22:06.490199","유넷시스템"
913,"2024-10-16 14:22:06.502802","2024-10-16 14:22:06.502811","소프트센"
914,"2024-10-16 14:22:06.508208","2024-10-16 14:22:06.508216","에이테크"
915,"2024-10-16 14:22:06.526201","2024-10-16 14:22:06.526210","비전세미콘"
916,"2024-10-16 14:22:06.529917","2024-10-16 14:22:06.529926","레저플러스"
917,"2024-10-16 14:22:06.573174","2024-10-16 14:22:06.573183","화이트스캔"
918,"2024-10-16 14:22:06.578876","2024-10-16 14:22:06.578885","카모스"
919,"2024-10-16 14:22:06.590649","2024-10-16 14:22:06.590658","인스"
920,"2024-10-16 14:22:06.611564","2024-10-16 14:22:06.611577","녹색건축인증연구소"
921,"2024-10-16 14:22:06.627389","2024-10-16 14:22:06.627397","펨트론"
922,"2024-10-16 14:22:06.638334","2024-10-16 14:22:06.638343","하이퍼러닝"
923,"2024-10-16 14:22:06.648242","2024-10-16 14:22:06.648250","키클롭스"
924,"2024-10-16 14:22:06.676133","2024-10-16 14:22:06.676142","유니메오"
925,"2024-10-16 14:22:06.704884","2024-10-16 14:22:06.704893","넥스트케이"
926,"2024-10-16 14:22:06.770237","2024-10-16 14:22:06.770246","지엠이바이오"
927,"2024-10-16 14:22:06.776426","2024-10-16 14:22:06.776435","채비"
928,"2024-10-16 14:22:06.787665","2024-10-16 14:22:06.787674","앤이티"
929,"2024-10-16 14:22:06.841203","2024-10-16 14:22:06.841212","디지털포토"
930,"2024-10-16 14:22:06.851761","2024-10-16 14:22:06.851770","(주)엠지데이터시스템"
931,"2024-10-16 14:22:06.856192","2024-10-16 14:22:06.856200","(주)이노케어플러스"
932,"2024-10-16 14:22:06.865956","2024-10-16 14:22:06.865965","(주)와드"
933,"2024-10-16 14:22:06.890154","2024-10-16 14:22:06.890163","(주)라츠온"
934,"2024-10-16 14:22:06.945067","2024-10-16 14:22:06.945075","포우"
935,"2024-10-16 14:22:06.969458","2024-10-16 14:22:06.969467","코아비스"
936,"2024-10-16 14:22:07.029179","2024-10-16 14:22:07.029187","이노시뮬레이션"
937,"2024-10-16 14:22:07.045544","2024-10-16 14:22:07.045553","수일개발"
938,"2024-10-16 14:22:07.078480","2024-10-16 14:22:07.078488","스카이오토넷"
939,"2024-10-16 14:22:07.081948","2024-10-16 14:22:07.081957","텔레픽스"
940,"2024-10-16 14:22:07.117314","2024-10-16 14:22:07.117322","디피니션(주)"
941,"2024-10-16 14:22:07.150959","2024-10-16 14:22:07.150967","쏠리드윈텍"
942,"2024-10-16 14:22:07.215148","2024-10-16 14:22:07.215157","포인트모바일"
943,"2024-10-16 14:22:07.221230","2024-10-16 14:22:07.221239","디노바"
944,"2024-10-16 14:22:07.234234","2024-10-16 14:22:07.234243","비에이치에스티"
945,"2024-10-16 14:22:07.262795","2024-10-16 14:22:07.262803","블루아이"
946,"2024-10-16 14:22:07.268695","2024-10-16 14:22:07.268704","씨자인"
947,"2024-10-16 14:22:07.303506","2024-10-16 14:22:07.303515","주식회사리턴플러스(ReturnPlusInc.)"
948,"2024-10-16 14:22:07.319408","2024-10-16 14:22:07.319416","오픈랩소디"
949,"2024-10-16 14:22:07.354466","2024-10-16 14:22:07.354475","한국공교육원"
950,"2024-10-16 14:22:07.365314","2024-10-16 14:22:07.365323","글로벌코넷"
951,"2024-10-16 14:22:07.371973","2024-10-16 14:22:07.371981","블루닉스"
952,"2024-10-16 14:22:07.387945","2024-10-16 14:22:07.387954","네오아이씨피"
953,"2024-10-16 14:22:07.398628","2024-10-16 14:22:07.398637","씨맥스주식회사"
954,"2024-10-16 14:22:07.446212","2024-10-16 14:22:07.446221","지티시스템(주)"
955,"2024-10-16 14:22:07.464360","2024-10-16 14:22:07.464369","에프엘이에스"
956,"2024-10-16 14:22:07.479228","2024-10-16 14:22:07.479236","스타마타"
957,"2024-10-16 14:22:07.519331","2024-10-16 14:22:07.519340","스퀘어네트(주)"
958,"2024-10-16 14:24:02.041753","2024-10-16 14:24:02.041762","디아이"
